Id,Name,Description,Participation,Location,Region,Town,Tel,Org,Start,End,Px,Py
C2_397000000A_005672,【小人類 x 冬食麵堂 - 駁二藝術特區大義倉庫 紅磚廊道】,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/1/6 13:30,2024/1/7 20:00,120.28374,22.62352
C2_397000000A_005673,⥔ 雄店x高流 ⥕打狗浪市集,無,,to see the official site,高雄市,苓雅區,886-7-7995678,高雄市政府,2024/1/3 16:00,2024/1/7 21:00,120.29151,22.61834
C2_397000000A_005674,2024Kaohsiung Wonderland 冬日遊樂園,無,,to see the official site,高雄市,苓雅區,886-7-7995678,高雄市政府,2024/1/27 00:00,2024/2/25 23:59,120.29215,22.61142
C2_397000000A_005675,張清芳 Stella 《TimeLESS》演唱會 高雄場,無,,to see the official site,高雄市,左營區,886-7-7995678,高雄市政府,2024/3/2 19:30,2024/3/2 22:00,120.30272,22.66887
C2_397000000A_005676,Rod Stewart ”Live in Concert，One Last Time,無,,to see the official site,高雄市,左營區,886-7-7995678,高雄市政府,2024/3/9 19:00,2024/3/9 22:00,120.30272,22.66887
C2_397000000A_005677,《擴散耦－科技與藝術的擴散、並行、融合》,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府,2024/1/21 11:00,2024/1/21 12:00,120.28655,22.6567
C2_397000000A_005678,【擴散耦展期系列活動】新媒體光雕投影工作坊,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府,2024/1/6 10:00,2024/1/6 16:00,120.28655,22.6567
C2_397000000A_005679,名畫躍上身．牧神的「舞」後,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府,2024/1/14 14:00,2024/1/14 16:00,120.28655,22.6567
C2_397000000A_005680,大玩樂家3－《小蟲 & 簡文彬 & 周蕙 跨樂衛武營音樂會》,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/2/24 19:30,2024/2/25 21:00,120.34244,22.623
C2_397000000A_005681,貝多芬《費黛里歐》歌劇音樂會,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/3/1 19:30,2024/3/1 21:15,120.34244,22.623
C2_397000000A_005682,瘋迷24貝多芬,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/3/2 17:00,2024/3/3 23:45,120.34244,22.623
C2_397000000A_005683,2024【武營來跳舞】1-6月,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/1/3 19:00,2024/6/5 20:30,120.34244,22.623
C2_397000000A_005684,【衛武營小時光】Crispy脆樂團《愛是我們必經的辛苦》特別場,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/1/3 20:00,2024/1/3 21:00,120.34244,22.623
C2_397000000A_005685,新年限定市集─2024貳麟貳市,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/1/6 15:00,2024/1/7 20:00,120.34244,22.623
C2_397000000A_005686,《音樂時光機》-2024台北愛樂少年樂團定期音樂會,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/1/7 14:30,2024/1/7 16:00,120.34244,22.623
C2_397000000A_005687,《哈利波特：死神的聖物™ II電影交響音樂會》,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/1/7 14:30,2024/1/7 17:00,120.34244,22.623
C2_397000000A_005688,《海韻的迴響 Part III》,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/2/18 14:30,2024/2/18 16:30,120.34244,22.623
C2_397000000A_005689,職男人生2-搞笑重啟,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/2/16 15:30,2024/2/18 21:00,120.34244,22.623
C2_397000000A_005692,八金童愛節之史努比放風日,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/1/6 13:00,2024/1/6 18:00,120.34244,22.623
C2_397000000A_005693,⥔ 雄店x駁二蓬萊倉庫 ⥕ 奇德龍冬強,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/1/6 14:00,2024/1/7 20:00,120.27992,22.62044
C2_397000000A_005694,⥔ 雄店x漢神巨蛋 ⥕ Aqua食,無,,to see the official site,高雄市,左營區,886-7-7995678,高雄市政府,2024/1/6 14:30,2024/1/7 21:00,120.30295,22.6699
C2_397000000A_005695,⥔ 雄店x家樂福高雄成功店 ⥕ 家有喜市,無,,to see the official site,高雄市,前鎮區,886-7-7995678,高雄市政府,2024/1/5 14:00,2024/1/7 20:00,120.30401,22.60495
C2_397000000A_005696,《東九道之驛-旗糖農創園區x玩轉騎旗童樂會》,無,,to see the official site,高雄市,旗山區,886-7-7995678,高雄市政府,2024/1/6 13:00,2024/1/6 17:00,120.49222,22.8789
C2_397000000A_005697,【眷人吉市 X 童樂趴 -鳳山大東藝術中心】,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/1/6 13:00,2024/1/7 19:30,120.36349,22.62497
C2_397000000A_005698,樂淘寶高雄環保市集,無,,to see the official site,高雄市,三民區,886-7-7995678,高雄市政府,2024/1/6 11:00,2024/1/7 18:00,120.32197,22.63829
C2_397000000A_005699,Enjoy癮舊衣二手市集,無,,to see the official site,高雄市,新興區,886-7-7995678,高雄市政府,2024/1/5 00:00,2024/1/5 23:59,120.3019,22.63142
C2_397000000A_005740,鳳凌廣場ｘ草食百老匯,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/2/3 15:30,2024/2/3 20:00,120.35632,22.62407
C2_397000000A_005741,【眷人吉市 x 曹公里綠色市集】,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/2/3 14:30,2024/2/3 18:30,120.35887,22.63042
C2_397000000A_005742,2024鳳山光之季✨系列活動～民歌之夜,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/2/3 16:00,2024/2/4 19:00,120.36481,22.62725
C2_397000000A_005743,燈。海 第二屆創意花燈展,無,,to see the official site,高雄市,梓官區,886-7-7995678,高雄市政府,2024/2/3 14:00,2024/2/4 22:00,120.25054,22.72862
C2_397000000A_005744,我龍易嗎,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/2/3 14:00,2024/2/4 21:00,120.28415,22.61855
C2_397000000A_005745,小人類 x 龍遊逍遙 - 高雄逍遙園,無,,to see the official site,高雄市,新興區,886-7-7995678,高雄市政府,2024/2/11 11:00,2024/2/13 18:00,120.30971,22.63178
C2_397000000A_005746,小人類 x 大港小販所 - 高雄流行音樂中心海音館,無,,to see the official site,高雄市,苓雅區,886-7-7995678,高雄市政府,2024/2/4 11:00,2024/2/25 22:00,120.29303,22.61843
C2_397000000A_005747,小人類 x 冬冬龍冬鏘 - 駁二藝術特區蓬萊倉庫,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/2/4 13:00,2024/2/4 20:00,120.28153,22.61998
C2_397000000A_005748,職原市職人創意市集 食濱小趕集 in 鯨魚堤岸,無,,to see the official site,高雄市,苓雅區,886-7-7995678,高雄市政府,2024/2/4 15:00,2024/2/25 21:00,120.29213,22.61595
C2_397000000A_005749,②⓪②④ ᴛᴀᴋᴀᴏ ᴍᴀʀᴋᴇᴛ 紅髮艾德高雄演唱會②⓪②④,無,,to see the official site,高雄市,左營區,886-7-7995678,高雄市政府,2024/2/3 12:00,2024/2/3 22:00,120.29447,22.70312
C2_397000000A_005753,2024大港開唱,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/3/30 00:00,2024/3/31 23:59,120.28153,22.61997
C2_397000000A_005754,2024岡山燈藝節,無,,to see the official site,高雄市,岡山區,886-7-7995678,高雄市政府,2024/1/20 00:00,2024/2/25 23:59,120.292,22.79702
C2_397000000A_005755,2024旗山燈會,無,,to see the official site,高雄市,旗山區,886-7-7995678,高雄市政府,2024/2/8 00:00,2024/2/25 23:59,120.48072,22.88784
C2_397000000A_005757,2024香港年宵在高雄,無,,to see the official site,高雄市,前鎮區,886-7-7995678,高雄市政府,2024/2/11 00:00,2024/2/13 23:59,120.3098,22.60339
C2_397000000A_005758,爵對龍有春,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/2/13 00:00,2024/2/14 23:59,120.28864,22.61815
C2_397000000A_005759,高美館2024│舞龍迎祥 新年龍賀！│甲辰龍,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府,2024/1/30 00:00,2024/2/14 23:59,120.28639,22.65679
C2_397000000A_005760,小人類 x 龍年春市 - 高雄MLD台鋁生活廣場,無,,to see the official site,高雄市,前鎮區,886-7-7995678,高雄市政府,2024/2/10 00:00,2024/2/14 23:59,120.30287,22.60385
C2_397000000A_005761,「出日頭」228草地音樂會,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府,2024/2/25 00:00,2024/2/25 23:59,120.28647,22.65671
C2_397000000A_005762,美濃冬遊記~農村裝置藝術展,無,,to see the official site,高雄市,美濃區,886-7-7995678,高雄市政府,2024/2/1 00:00,2024/2/29 23:59,120.55442,22.90693
C2_397000000A_005763,小人類 x 新春市集 - 國立科學工藝博物館 北館館前大道,無,,to see the official site,高雄市,三民區,886-7-7995678,高雄市政府,2024/2/11 00:00,2024/2/14 23:59,120.32252,22.6415
C2_397000000A_005764,2024駁二小夜埕- 碳水BOOM.ᐟBOOM.ᐟ,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/2/10 00:00,2024/2/14 23:59,120.2815,22.61999
C2_397000000A_005765,看手相-手感藝術的當代觀測,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2023/12/23 00:00,2024/4/28 23:59,120.2815,22.61999
C2_397000000A_005788,超浪漫的音樂節 史上超強卡司 只在高雄櫻花季,無,,to see the official site,高雄市,前鎮區,886-7-7995678,高雄市政府,2024/3/22 00:00,2024/3/24 23:59,120.30575,22.59487
C2_397000000A_005789,2024高雄內門宋江陣,無,,to see the official site,高雄市,內門區,886-7-7995678#1535,高雄市政府觀光局,2024/3/9 00:00,2024/3/24 23:59,120.45507,22.91723
C2_397000000A_005792,《 回到未來 》春天藝術節-草地音樂,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府,2024/3/9 19:00,2024/3/10 19:00,120.28655,22.6567
C2_397000000A_005793,《 SANPOOO 三波轉運站 》插畫 ✕ 手作 ✕ 美食 ✕ 選物 市集,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/3/9 00:00,2024/3/10 23:59,120.28572,22.6206
C2_397000000A_005794,《     》啃泡市集  市集,無,,to see the official site,高雄市,左營區,886-7-7995678,高雄市政府,2024/3/9 00:00,2024/3/10 23:59,120.30939,22.68775
C2_397000000A_005795,《 家和萬市興 》復古風格選品 / 輕食小點 / 手作文創   市集,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府,2024/3/9 00:00,2024/3/10 23:59,120.27818,22.62004
C2_397000000A_005796,《 那瑪夏區 Miatungusu 聖貝祭 》文化祭儀,無,,to see the official site,高雄市,那瑪夏區,886-7-6701001#153,高雄市那瑪夏區公所,2024/3/9 09:00,2024/3/9 23:59,120.735,23.2743
C2_397000000A_005797,《 日光．南步 》散步遊者市集,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府,2024/3/9 14:00,2024/3/10 19:00,120.28655,22.6567
C2_397000000A_005799,六龜觀光藝文季系列活動三-宗教文化嘉年華,無,,to see the official site,高雄市,六龜區,886-7-6892100#22,高雄市六龜區公所,2024/3/2 00:00,2024/4/30 23:59,120.63429,22.99771
C2_397000000A_005800,Manga・北齋・漫畫：從現代日本漫畫看『北斎漫画』日本國際交流基金會世界巡迴展,無,,to see the official site,高雄市,鹽埕區,886-7-05214899#516,高雄市政府文化局,2024/3/8 10:00,2024/4/28 20:00,120.2852,22.61865
C2_397000000A_005801,漾我青春才藝秀 ~「鳳」凰盛宴-曲水流「商」,無,,to see the official site,高雄市,小港區,886-7-8034473#202,高雄市立社會教育館,2024/3/10 16:00,2024/3/10 17:30,120.35929,22.56528
C2_397000000A_005802,2024國際自由車環台公路大賽,無,,to see the official site,高雄市,大樹區,886-7-3556978,中華民國自由車協會,2024/3/14 08:30,2024/3/14 14:30,120.44742,22.75584
C2_397000000A_005803,草地野餐音樂會,無,,to see the official site,高雄市,鳳山區,886-7-8034473#202,高雄市立社會教育館,2024/3/16 15:00,2024/3/16 17:00,120.3413,22.629592
C2_397000000A_005804,2024「節電高雄創新」節電成果展,無,,to see the official site,高雄市,鳳山區,886-7-3368333#5118,高雄市政府經濟發展局,2024/3/17 13:30,2024/3/17 16:15,120.36344,22.62476
C2_397000000A_005805,2024高雄智慧城市展,無,,to see the official site,高雄市,前鎮區,886-7-3368333#2764,高雄市政府資訊中心,2024/3/21 10:00,2024/3/23 17:00,120.29931,22.60786
C2_397000000A_005806,2024國際城市劍道文化交流大會暨高雄市市定古蹟武德殿建成百週年慶祝活動,無,,to see the official site,高雄市,鼓山區,886-7-5813680#408,社團法人高雄市劍道文化促進會 台灣劍道聯盟 宮本武藏兵法二天一流台灣本部,2024/3/22 15:00,2024/3/24 17:00,120.27239,22.62461
C2_397000000A_005807,113年悠遊柴山運動趣~ 登山健行活動,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府運動發展局,2024/3/23 07:30,2024/3/23 11:30,120.27932,22.64211
C2_397000000A_005808,那瑪夏賞螢季系列活動,無,,to see the official site,高雄市,那瑪夏區,886-7-6701001#135,高雄市那瑪夏區公所,2024/3/23 18:00,2024/4/28 21:00,120.735,23.2743
C2_397000000A_005809,113年度勞動女性紀念公園春祭活動,無,,to see the official site,高雄市,旗津區,886-7-8124613#528,高雄市政府勞工局,2024/3/23 15:00,2024/3/23 17:00,120.27638,22.60062
C2_397000000A_005847,六龜花旗木。一騎一會,無,,to see the official site,高雄市,六龜區,886-7-7995678,十八羅漢山自然人文協會,2024/3/28 00:00,2024/4/15 23:59,120.64042,22.96394
C2_397000000A_005848,TULU in高雄，迎接全世界,無,,to see the official site,高雄市,前鎮區,886-7-7995678,原住民族委員會,2024/4/13 00:00,2024/4/14 18:00,120.29931,22.60786
C2_397000000A_005852,六龜寶來不老Chill style 生態導覽活動,無,,to see the official site,高雄市,六龜區,886-9-70088948,高雄市政府觀光局,2024/4/5 00:00,2024/5/31 23:59,120.69844,23.10812
C2_397000000A_005854,大武壠歌舞文化節,無,,to see the official site,高雄市,杉林區,886-7-7995678,高雄市政府,2024/4/20 00:00,2024/4/21 23:59,120.55375,22.98006
C2_397000000A_005855,2024高雄啤酒音樂節,無,,to see the official site,高雄市,前鎮區,886-7-7995678,統一超商,2024/7/5 00:00,2024/7/7 23:59,120.3071,22.59471
C2_397000000A_005856,2024高雄春天藝術節,無,,to see the official site,高雄市,苓雅區,886-7-2225136#8530,高雄市政府文化局,2024/2/1 00:00,2024/7/31 23:59,120.31713,22.6259
C2_397000000A_005857,邊緣人市集EDGEMAN MARKET X 回到幼稚園,無,,to see the official site,高雄市,鹽埕區,886-9-34150296,邊緣工事,2024/4/20 14:00,2024/4/21 20:00,120.28165,22.61997
C2_397000000A_005858,波子祭,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,行腳商人&榮泉彈珠汽水,2024/4/20 14:00,2024/4/21 21:00,120.28572,22.6206
C2_397000000A_005859,感動龍 | 高美特展,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市立美術館、學學文化創意基金會,2024/2/1 09:30,2024/4/21 17:30,120.28655,22.6567
C2_397000000A_005861,HELLO KITTY HAPPY RUN | 高雄場,無,,to see the official site,高雄市,前鎮區,886-7-7995678,全統運動用品股份有限公司,2024/8/11 00:00,2024/8/11 23:59,120.30409,22.60781
C2_397000000A_005862,2024歌仔戲內台大捙拚,無,,to see the official site,高雄市,左營區,886-7-5810800#6403、6404,國立傳統藝術中心,2024/4/13 00:00,2024/8/25 23:59,120.29207,22.68999
C2_397000000A_005864,2024高雄星戰大遊行│國際星際大戰日,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府,2024/4/27 16:00,2024/4/27 20:00,120.27701,22.619
C2_397000000A_005865,2024高雄獎,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府文化局,2024/2/10 00:00,2024/4/28 23:59,120.28655,22.6567
C2_397000000A_005866,113年岡山籃籗會,無,,to see the official site,高雄市,岡山區,886-7-7995678,高雄市岡山區公所,2024/4/30 18:00,2024/5/1 23:59,120.28354,22.79865
C2_397000000A_005867,2024貓貓蟲咖波十週年環島感謝祭,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/4/26 00:00,2024/4/26 23:59,120.28165,22.61997
C2_397000000A_005869,Barbie Run芭比路跑 TAIWAN 2024 | 高雄場,無,,to see the official site,高雄市,左營區,886-2-87735007,分工合作股份有限公司,2024/6/15 00:00,2024/6/15 23:59,120.30272,22.66888
C2_397000000A_005870,哈利波特：神秘的魔法石™電影交響音樂會,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/6/15 00:00,2024/6/16 23:59,120.34244,22.623
C2_397000000A_005872,2024神農市集｜四月場,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府農業局,2024/5/4 15:00,2024/5/5 21:00,120.29924,22.65922
C2_397000000A_005873,2024青春設計節,無,,to see the official site,高雄市,鹽埕區,886-7-5214899#203,高雄市政府文化局,2024/5/16 00:00,2024/5/19 23:59,120.28165,22.61997
C2_397000000A_005874,2024高雄愛河端午龍舟嘉年華,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府運動發展局,2024/6/8 00:00,2024/6/10 23:59,120.2861,22.63076
C2_397000000A_005875,2024海味市集 鱻在不一漾,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府,2024/5/4 14:00,2024/5/5 20:30,120.27019,22.61878
C2_397000000A_005876,高流散步計畫：音浪秘境 X 午茶夕陽活動,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/5/3 00:00,2024/5/3 23:59,120.3413,22.629592
C2_397000000A_005877,2024六龜山城水樂園,無,,to see the official site,高雄市,六龜區,886-9-65588790,高雄市政府觀光局,2024/5/4 13:00,2024/5/26 17:00,120.69652,23.10394
C2_397000000A_005880,七龍珠Z路跑 | 高雄場,無,,to see the official site,高雄市,左營區,886-8-00271637/052365187,全統運動用品股份有限公司,2024/9/29 00:00,2024/9/29 23:59,120.2947,22.70233
C2_397000000A_005884,天福觀光理髮廳：服務帶來幸福,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市立美術館,2024/5/4 00:00,2024/6/23 23:59,120.28655,22.6567
C2_397000000A_005885,溫度逝光 X 邂逅春日 孝母好馨情,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/5/11 14:30,2024/5/12 19:30,120.28165,22.61997
C2_397000000A_005886,人：Heart Driven,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府文化局、駁二藝術特區、駁二當代館,2024/5/15 00:00,2024/10/27 23:59,120.28165,22.61997
C2_397000000A_005887,2024真愛秀・藍寶石大歌廳,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄流行音樂中心,2024/8/3 00:00,2024/8/4 23:59,120.28857,22.61816
C2_397000000A_005888,113年度那裏有隻龍大家來抓龍-視障按摩行銷活動,無,,to see the official site,高雄市,鳳山區,886-7-8124613#557,高雄市政府勞工局,2024/5/18 00:00,2024/6/8 23:59,120.32846,22.59445
C2_397000000A_005889,ONE OK ROCK 世界巡迴演唱會「PREMONITION WORLD TOUR 2024」,無,,to see the official site,高雄市,左營區,886-7-7995678,高雄市政府,2024/9/21 00:00,2024/9/21 23:59,120.29447,22.70312
C2_397000000A_005891,散步遊者市集 日。滿光,無,,to see the official site,高雄市,鼓山區,886-7-7995678,散步遊者市集Somnambulist.mrkt,2024/5/18 14:00,2024/5/19 19:00,120.28709,22.65656
C2_397000000A_005892,KSAF日本能劇《媽祖》,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府文化局、財團法人高雄市愛樂文化藝術基金會,2024/5/18 14:30,2024/5/19 14:30,120.36344,22.62476
C2_397000000A_005894,蟯港灣祭Jouckan Bay,無,,to see the official site,高雄市,梓官區,886-7-7995678,高雄市政府文化局,2024/5/25 14:00,2024/5/26 19:00,120.24691,22.73567
C2_397000000A_005896,2024宇宙人高雄演唱會｜宇宙人《 α：回到未來 》20週年演唱會,無,,to see the official site,高雄市,左營區,886-7-7995678,相信音樂 / 相遇音樂,2024/8/10 00:00,2024/8/10 23:59,120.30193,22.66866
C2_397000000A_005897,2024高雄端午中芸漁港傳統龍舟錦標賽,無,,to see the official site,高雄市,鳳山區,886-7-6412511#200,高雄市林園區公所,2024/6/8 00:00,2024/6/9 23:59,120.3413,22.629592
C2_397000000A_005898,2024高雄羽球大師賽,無,,to see the official site,高雄市,左營區,886-7-7995678,高雄市政府,2024/6/18 00:00,2024/6/23 23:59,120.30272,22.66887
C2_397000000A_005899,Take That接招合唱團亞洲巡迴演唱會｜高雄,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/11/16 00:00,2024/11/16 23:59,120.28857,22.61816
C2_397000000A_005900,法國生活節在高雄,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府、法國在台協會、台灣法國人協會,2024/6/7 14:00,2024/6/9 22:00,120.28415,22.61855
C2_397000000A_005901,2024高雄市旅行公會國際旅展,無,,to see the official site,高雄市,前鎮區,886-7-7995678,高雄市旅行商業同業公會,2024/5/24 10:00,2024/5/27 18:00,120.29833,22.60787
C2_397000000A_005902,Energy《一觸即發》高雄巨蛋演唱會,無,,to see the official site,高雄市,鳳山區,886-7-7995678,用心音樂 / 相信音樂,2024/9/7 00:00,2024/9/8 23:59,120.3413,22.629592
C2_397000000A_005903,2024高雄鳳荔季｜夏祭新鮮市,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市大樹區公所,2024/6/1 00:00,2024/6/2 23:59,120.3413,22.629592
C2_397000000A_005905,「南．南而立，正青春！」高美館30週年館慶,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市立美術館,2024/6/8 09:30,2024/6/8 17:30,120.28655,22.6567
C2_397000000A_005906,你家轉角開一間漫畫店,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府文化局,2024/5/30 00:00,2024/11/24 23:59,120.2852,22.61865
C2_397000000A_005908,《幻影宇宙》米娃．瑪崔克多媒體劇場,無,,to see the official site,高雄市,苓雅區,886-7-7436633,高雄市政府文化局、財團法人高雄市愛樂文化藝術基金會,2024/6/15 00:00,2024/6/15 23:59,120.31806,22.6258
C2_397000000A_005909,2024高雄市社教盃三對三籃球鬥牛賽,無,,to see the official site,高雄市,小港區,886-7-7995678,高雄市政府教育局、高雄市立社會教育館、高雄市小港區體育會、,2024/7/2 00:00,2024/7/4 23:59,120.35941,22.56498
C2_397000000A_005910,衛武營親子日｜奇幻胡桃鉗,無,,to see the official site,高雄市,鳳山區,886-7-7995678,衛武營國家藝術文化中心,2024/6/8 10:00,2024/6/8 15:30,120.3413,22.629592
C2_397000000A_005911,黑熊森遊會-民防親子園遊會｜高雄,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,黑熊學院,2024/7/13 14:00,2024/7/14 19:00,120.28745,22.61855
C2_397000000A_005912,法雅客-城市24小時馬拉松攝影比賽,無,,to see the official site,高雄市,前鎮區,886-7-7995678,法雅客股份有限公司,2024/9/14 09:30,2024/9/15 23:59,120.32943,22.58124
C2_397000000A_005913,百老匯經典音樂劇《芝加哥》｜高雄,無,,to see the official site,高雄市,鳳山區,886-7-7995678,聯合數位文創,2024/7/24 00:00,2024/8/11 23:59,120.34241,22.62287
C2_397000000A_005914,迪士尼《小美人魚》電影交響音樂會｜高雄,無,,to see the official site,高雄市,鳳山區,886-7-7995678,MNA牛耳藝術,2024/7/7 14:30,2024/7/7 16:30,120.34241,22.62287
C2_397000000A_005921,冰雪祭．白色童話,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,寬宏藝術經紀股份有限公司,2024/6/14 10:00,2024/9/8 17:00,120.28165,22.61997
C2_397000000A_005922,瞬間—穿越繪畫與攝影之旅,無,,to see the official site,高雄市,鼓山區,886-7-7995678,文化部、高雄市政府,2024/6/29 00:00,2024/11/17 23:59,120.28655,22.6567
C2_397000000A_005923,奔跑吧！快樂—莊明旗創作個展,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市立美術館,2024/5/18 00:00,2024/8/11 23:59,120.28655,22.6567
C2_397000000A_005924,TAMASHII EXHIBITION 2024 IN KAOHSIUNG,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,台灣萬代南夢宮收藏玩具事業部,2024/6/8 11:00,2024/6/16 19:00,120.28153,22.61998
C2_397000000A_005925,邊緣人市集EDGEMAN MARKET X 小超人防衛隊,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,邊緣工事,2024/6/15 14:00,2024/6/16 20:00,120.28153,22.61998
C2_397000000A_005929,2024神農市集｜六月場,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府農業局,2024/6/22 00:00,2024/6/23 23:59,120.30004,22.65792
C2_397000000A_005930,2024金煌芒果季｜夏祭新鮮市,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄農業局、六龜區農會,2024/6/22 00:00,2024/6/23 23:59,120.29924,22.65922
C2_397000000A_005931,2024徐佳瑩《變得有些奢侈的事》巡迴演唱會｜高雄場,無,,to see the official site,高雄市,左營區,886-7-7995678,亞神音樂娛樂、宜辰整合行銷,2024/10/5 19:30,2024/10/5 23:59,120.30272,22.66887
C2_397000000A_005932,TANYA 蔡健雅「Let’s Depart ！給世界最悠長的吻」巡迴演唱會｜高雄站,無,,to see the official site,高雄市,左營區,886-7-7995678,大地風,2024/9/14 19:30,2024/9/14 23:59,120.30272,22.66887
C2_397000000A_005934,咒術迴戰快閃店|高雄場,無,,to see the official site,高雄市,鼓山區,886-7-7995678,羚邦亞洲股份有限公司、有你共創數位股份有限公司,2024/6/29 00:00,2024/9/1 23:59,120.27861,22.62015
C2_397000000A_005936,Rody 40週年快閃店,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,金儀創意有限公司,2024/6/29 00:00,2024/9/22 23:59,120.28165,22.61937
C2_397000000A_005937,LA RUE MARKET x 2024 香菜市集,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,La Rue 文創設計,2024/7/6 15:00,2024/7/7 20:00,120.28745,22.61855
C2_397000000A_005938,火星人布魯諾 Bruno Mars live in Kaohsiung,無,,to see the official site,高雄市,左營區,886-7-7995678,Live Nation Taiwan 理想國,2024/9/7 00:00,2024/9/8 23:59,120.29447,22.70312
C2_397000000A_005939,親愛的動物們,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市立美術館,2024/6/29 00:00,2025/8/31 23:59,120.28304,22.65781
C2_397000000A_005940,距離風景的距離｜黃法誠個展,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市立美術館,2024/7/6 00:00,2024/8/25 23:59,120.28655,22.6567
C2_397000000A_005947,自在天光Divine Radiance｜何芝迎繪畫個展,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/7/2 00:00,2024/7/30 23:59,120.28153,22.61998
C2_397000000A_005948,2024花露露的童樂節,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/7/6 00:00,2024/7/21 23:59,120.34244,22.623
